frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
53,1,901,152,1518,1078,1185.0,584.0,1188.2733490998762,580.8349011368072,0.0,0,1
54,1,894,158,1517,1080,1185.0,584.0,1185.2975960639985,582.192957729332,0.0,0,1
55,1,887,178,1516,1078,1180.0,590.0,1181.6724042585995,585.1058269478742,0.0,0,1
56,1,877,202,1513,1075,1175.0,595.0,1177.5204487977956,588.9556469913118,0.0,0,1
57,1,862,227,1505,1073,1166.0,600.0,1171.707747767867,593.5168729010737,0.0,0,1
58,1,854,256,1487,1071,1159.0,614.0,1165.1916664339221,601.4032893729336,0.0,0,1
59,1,839,285,1475,1068,1153.0,623.0,1158.4759045335143,610.371537346419,0.0,0,1
60,1,827,297,1476,1080,1153.0,624.0,1153.538100223075,617.587555090726,0.0,0,1
61,1,830,312,1444,1068,1129.0,617.0,1142.6165348763998,620.7381482847062,0.0,0,1
62,1,822,325,1436,1061,1137.0,633.0,1136.8099239707192,627.6832757958216,0.0,0,1
63,1,822,345,1428,1054,1125.0,624.0,1129.0804292326047,629.9591876622575,0.0,0,1
64,1,808,369,1396,1049,1099.0,606.0,1115.407951252041,625.5564148710291,0.0,0,1
65,1,788,381,1353,1043,1083.0,600.0,1100.0524661543989,619.515194614824,0.0,0,1
