frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
0,1,941,51,1730,1078,1325.0,674.0,1325.0054812780543,673.9455063157604,0.0,0,1
1,1,937,38,1728,1076,1316.0,666.0,1318.1272561589676,667.9080918644005,0.0,0,1
2,1,934,36,1729,1078,1316.0,665.0,1315.3223976419063,664.6844562195022,0.0,0,1
3,1,939,28,1723,1075,1309.0,659.0,1309.8892784553416,659.6908598162835,0.0,0,1
4,1,939,18,1716,1074,1302.0,653.0,1303.4448570232057,654.0348889217433,0.0,0,1
5,1,938,13,1710,1075,1296.0,648.0,1297.1348874522462,648.6503403798444,0.0,0,1
6,1,934,11,1710,1075,1291.0,644.0,1291.3779120604058,643.8780745587813,0.0,0,1
7,1,942,13,1711,1075,1289.0,640.0,1287.1998479091183,639.4391567681859,0.0,0,1
8,1,941,12,1712,1080,1289.0,641.0,1284.7376868357815,637.1592771051801,0.0,0,1
9,1,939,12,1711,1077,1289.0,638.0,1283.3617146635079,634.7762429545807,0.0,0,1
10,1,934,15,1711,1074,1290.0,638.0,1283.0640453896565,633.3681742651869,0.0,0,1
11,1,926,25,1719,1079,1293.0,638.0,1284.1965726176445,632.6479286067967,0.0,0,1
12,1,930,41,1724,1074,1298.0,639.0,1287.0242632909747,632.7517693501696,0.0,0,1
13,1,924,54,1728,1078,1299.0,629.0,1289.8282004438747,629.9325096457653,0.0,0,1
14,1,922,61,1727,1080,1299.0,628.0,1292.2334904166307,627.6402411314328,0.0,0,1
15,1,918,80,1729,1080,1301.0,621.0,1294.8848198738071,623.8861205076961,0.0,0,1
16,1,917,89,1729,1080,1307.0,615.0,1298.9313115154164,619.2649499904393,0.0,0,1
17,1,917,120,1730,1080,1314.0,612.0,1304.3646140192232,614.906269144327,0.0,0,1
18,1,919,158,1731,1080,1317.0,619.0,1309.5952401526238,613.9296315855734,0.0,0,1
19,1,921,198,1723,1080,1317.0,624.0,1313.622299591952,615.1156035155104,0.0,0,1
20,1,922,214,1718,1080,1317.0,625.0,1316.588047711611,616.7616104350437,0.0,0,1
21,1,919,240,1716,1080,1311.0,634.0,1316.7763851064103,621.1862303180578,0.0,0,1
22,1,910,286,1709,1080,1302.0,647.0,1313.7567414198518,629.0379300953178,0.0,0,1
23,1,902,322,1704,1079,1281.0,651.0,1304.4337062350367,636.733814940979,0.0,0,1
24,1,882,341,1680,1080,1252.0,655.0,1287.5973238573329,644.1067404833193,0.0,0,1
25,1,866,356,1625,1078,1208.0,627.0,1260.2011514447618,641.0647860699016,0.0,0,1
26,1,860,361,1606,1078,1208.0,627.0,1238.320612004298,638.1534955603086,0.0,0,1
27,1,843,363,1573,1077,1173.0,610.0,1210.5761002372294,630.1921916632109,0.0,0,1
28,1,832,358,1543,1080,1148.0,596.0,1181.4995249080444,619.1686002210502,0.0,0,1
29,1,827,359,1444,1079,1158.0,596.0,1162.67427511369,610.2376705540408,0.0,0,1
30,1,800,354,1362,1080,1123.0,560.0,1138.525683654472,592.0241420794205,0.0,0,1
31,1,714,324,1365,1080,1069.0,625.0,1104.150726978062,597.9296641814205,0.0,0,1
32,1,687,312,1366,1080,1075.0,609.0,1080.3351874685104,598.5722840373296,0.0,0,1
33,1,659,286,1372,1080,1110.0,575.0,1074.574719174852,589.0049293462899,0.0,0,1
34,1,683,264,1411,1080,1112.0,548.0,1073.3019960641598,573.1778549533927,0.0,0,1
35,1,665,226,1445,1080,1116.0,520.0,1075.9309396693009,552.0823480950611,0.0,0,1
36,1,662,167,1486,1080,1098.0,589.0,1074.45334824268,557.2506243064262,0.0,0,1
37,1,649,115,1540,1080,1012.0,789.0,1047.9548131120187,625.1078150592778,0.0,0,1
38,1,645,95,1561,1080,1032.0,676.0,1033.8806748713755,646.0412933100309,0.0,0,1
39,1,636,44,1598,1080,1183.0,437.0,1071.2433988503944,587.5532084030693,0.0,0,1
40,1,610,21,1656,1080,1029.0,793.0,1055.3636024815146,649.7203556272955,0.0,0,1
41,1,578,5,1707,1080,1074.0,710.0,1056.9578790184,674.9072062913501,0.0,0,1
42,1,539,0,1691,1080,1122.0,803.0,1074.0360831887765,723.3146608102361,0.0,0,1
43,1,508,0,1771,1079,994.0,804.0,1048.6070385575529,761.5623945042712,0.0,0,1
44,1,497,0,1800,1078,1018.0,816.0,1035.4304726284338,794.0870970863887,0.0,0,1
45,1,481,0,1876,1080,1367.0,635.0,1237.5531732518773,569.6649096778414,0.0,0,1
46,1,475,0,1910,1079,1371.0,635.0,1286.7673756230884,593.8741369296778,0.0,0,1
47,1,492,0,1920,1079,1386.0,641.0,1330.2066202892167,614.7940124375142,0.0,0,1
48,1,430,10,1920,1077,1388.0,633.0,1363.957440597397,628.2105176127386,0.0,0,1
49,1,395,16,1920,1076,1454.0,638.0,1409.1795927954086,639.2779845844003,0.0,0,1
50,1,383,22,1920,1075,1451.0,638.0,1245.0429964648727,576.73575433107,0.0,0,1
51,1,433,27,1920,1078,1518.0,633.0,1342.279740836194,597.8752593549465,0.0,0,1
52,1,468,156,1920,1074,1498.0,589.0,1413.148379850787,600.7211359281398,0.0,0,1
53,1,453,179,1920,1069,1434.0,521.0,1446.8475670084229,580.7614519049722,0.0,0,1
54,1,484,209,1920,1057,1551.0,555.0,1505.8097236415028,574.1686019044988,0.0,0,1
55,1,524,223,1811,1007,966.0,626.0,1104.8260823904325,618.7275835147349,0.0,0,1
56,1,540,227,1768,990,965.0,624.0,1053.0732895269912,620.7977759388435,0.0,0,1
57,1,582,250,1632,940,949.0,542.0,1007.3520721117952,596.8026468174214,0.0,0,1
58,1,659,272,1583,874,977.0,558.0,981.2506022183334,582.1027353742239,0.0,0,1
59,1,698,298,1527,814,1001.0,524.0,970.5462112322291,559.971496064069,0.0,0,1
60,1,760,314,1478,780,1029.0,516.0,973.7024989964397,540.1565883014865,0.0,0,1
61,1,818,340,1431,749,1062.0,516.0,989.4004339611421,525.1213467772245,0.0,0,1
62,1,831,348,1419,740,1062.0,516.0,1004.427400453191,514.2494750505072,0.0,0,1
63,1,892,361,1398,728,1092.0,517.0,1027.4850506286018,507.18675516910747,0.0,0,1
64,1,938,373,1374,719,1120.0,523.0,1055.845762709876,504.7749169861585,0.0,0,1
65,1,996,385,1360,714,1136.0,526.0,1084.0854242371759,505.1150985121897,0.0,0,1
66,1,1015,402,1351,707,1152.0,532.0,1111.5285410275512,508.43974148269876,0.0,0,1
67,1,1042,421,1340,698,1164.0,540.0,1136.5079220221858,514.5973482823875,0.0,0,1
68,1,1046,427,1339,695,1164.0,540.0,1155.2893504464962,520.3125640233649,0.0,0,1
69,1,1062,439,1323,690,1171.0,543.0,1170.8995174197287,526.3272501098735,0.0,0,1
70,1,1073,448,1309,685,1174.0,547.0,1182.5778625035477,532.6844678478815,0.0,0,1
71,1,1085,456,1295,682,1169.0,546.0,1188.5482976944968,537.5785747225879,0.0,0,1
72,1,1088,463,1272,676,1162.0,547.0,1189.3293361926703,541.74747686722,0.0,0,1
73,1,1087,470,1256,670,1154.0,548.0,1185.7757105327905,545.2329533934709,0.0,0,1
74,1,1086,471,1253,668,1154.0,548.0,1181.4799469294599,547.7913033958142,0.0,0,1
75,1,1082,475,1240,664,1145.0,550.0,1174.113772942529,550.1874640930571,0.0,0,1
76,1,1081,478,1223,661,1136.0,551.0,1164.5407466217537,552.1367317719751,0.0,0,1
77,1,1075,482,1207,653,1125.0,553.0,1152.8588545120267,554.0355956441116,0.0,0,1
78,1,1064,485,1181,646,1110.0,553.0,1138.5173057857246,555.2811645625495,0.0,0,1
79,1,1056,488,1166,640,1097.0,551.0,1122.9327620713136,555.3803252078476,0.0,0,1
80,1,1053,488,1162,638,1096.0,550.0,1110.391129410012,554.8809863345857,0.0,0,1
81,1,1046,489,1146,634,1084.0,552.0,1097.1799528246015,554.877645958138,0.0,0,1
82,,782,148,1324,1023,1071.0,540.0,1083.2666274215508,550.9605017000306,0.0,0,1
83,2,782,151,1328,1035,1073.0,543.0,1073.6075658916523,548.5645719321532,0.0,0,1
84,2,787,151,1337,1034,1079.0,541.0,1068.8028291772514,545.967988148804,0.0,0,1
85,2,782,145,1343,1038,1080.0,535.0,1066.404954945499,542.0191256947977,0.0,0,1
86,2,781,144,1342,1040,1079.0,530.0,1065.2358656138438,537.3329775094714,0.0,0,1
87,2,783,140,1346,1040,1080.0,520.0,1065.546236520031,530.560168891582,0.0,0,1
88,2,787,130,1350,1033,1090.0,535.0,1069.7246371913227,529.9707666132089,0.0,0,1
89,2,785,119,1355,1038,1089.0,532.0,1073.4676115612,528.9217157690218,0.0,0,1
90,2,785,111,1359,1041,1091.0,526.0,1077.5715057472619,526.5060648497692,0.0,0,1
91,2,784,103,1363,1046,1088.0,511.0,1080.2396983044016,520.1313060815179,0.0,0,1
92,2,784,101,1362,1047,1087.0,509.0,1082.2147021624778,514.5904715388737,0.0,0,1
93,2,785,96,1370,1057,1088.0,509.0,1084.1641231776268,510.4540326031272,0.0,0,1
94,2,790,96,1378,1063,1094.0,513.0,1087.6019309718097,508.7735585025963,0.0,0,1
95,2,797,98,1386,1079,1094.0,494.0,1090.3391033465332,501.93115750876274,0.0,0,1
96,2,798,108,1394,1080,1104.0,527.0,1095.557528776767,507.06782398247043,0.0,0,1
97,2,800,122,1402,1080,1118.0,559.0,1104.0101114024249,521.7544846961954,0.0,0,1
98,2,800,123,1403,1080,1119.0,560.0,1110.9508267133015,534.3378852570094,0.0,0,1
99,2,807,128,1410,1080,1121.0,565.0,1116.8178272845876,546.0487941357329,0.0,0,1
100,2,820,139,1421,1080,1124.0,562.0,1122.0332976012817,554.2704670798714,0.0,0,1
101,2,834,152,1430,1080,1134.0,575.0,1128.857409387487,564.4346865035851,0.0,0,1
102,2,848,162,1438,1080,1140.0,579.0,1135.7238782488803,573.2897708801539,0.0,0,1
103,2,859,167,1449,1080,1148.0,575.0,1143.193506542832,578.4634754784863,0.0,0,1
104,2,862,168,1449,1078,1149.0,576.0,1148.923024025994,582.1320483525047,0.0,0,1
105,2,868,170,1462,1080,1153.0,544.0,1154.1169646243413,574.3053174443629,0.0,0,1
106,2,879,167,1470,1078,1159.0,562.0,1159.4975134420058,572.7771865737312,0.0,0,1
107,2,878,167,1469,1078,1157.0,555.0,1162.544402574345,568.9123334482424,0.0,0,1
108,2,873,168,1463,1078,1152.0,557.0,1162.755440400267,566.0680795245901,0.0,0,1
109,2,863,170,1457,1080,1144.0,564.0,1159.775684596683,565.7693507629082,0.0,0,1
