frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
140,2,1374,429,1446,534,1402.0,476.0,1408.1142700489604,480.3655896232272,0.0,0,1
141,2,1368,433,1443,540,1402.0,477.0,1405.7444512793743,479.84599323096694,0.0,0,1
142,2,1366,429,1444,540,1407.0,484.0,1405.4577316125824,481.5086254776736,0.0,0,1
143,2,1362,426,1447,544,1409.0,475.0,1405.9749470693034,479.98691178092076,0.0,0,1
144,2,1359,422,1452,550,1407.0,482.0,1405.8824231730937,480.83558319448315,0.0,0,1
145,2,1357,414,1457,551,1411.0,473.0,1407.1329688434312,478.67674638391503,0.0,0,1
146,2,1352,407,1468,554,1415.0,465.0,1409.4674249110915,474.3631103399977,0.0,0,1
147,2,1340,411,1462,563,1414.0,469.0,1411.0830797928486,472.09985186057605,0.0,0,1
148,2,1341,398,1478,563,1419.0,464.0,1413.9255275852136,468.80136180463796,0.0,0,1
149,2,1337,384,1500,568,1423.0,471.0,1417.425161353607,468.43889018945356,0.0,0,1
150,2,1326,363,1523,576,1425.0,466.0,1420.7814024790216,466.7775484424193,0.0,0,1
151,2,1293,356,1532,597,1431.0,456.0,1425.2090376298147,462.46704603959864,0.0,0,1
152,2,1261,333,1556,623,1454.0,433.0,1435.7736004933254,451.9436395113284,0.0,0,1
153,2,1244,324,1563,633,1452.0,434.0,1443.4769103102324,443.91457355566166,0.0,0,1
154,2,1205,297,1641,652,1479.0,417.0,1457.70254805805,432.5064305491105,0.0,0,1
155,2,1160,270,1731,699,1501.0,404.0,1475.5969815195904,419.6975388993307,0.0,0,1
156,2,1051,242,1763,789,1553.0,441.0,1505.621710004494,421.52726915702794,0.0,0,1
157,2,719,151,1822,914,1357.0,605.0,1467.828548828536,475.1314520465485,0.0,0,1
158,2,613,92,1858,994,1236.101318359375,543.4824829101562,1397.6258979989998,500.3558669323211,0.0,0,0
159,2,567,65,1891,1043,1385.0,759.0,1386.4270916827932,587.5149134584599,0.0,0,1
160,2,212,51,1900,1054,1153.0,602.0,1086.428872567772,568.5524921517931,0.0,0,1
161,2,74,35,1503,1059,685.0,636.0,756.5918572651703,575.2975633681637,0.0,0,1
162,2,10,132,975,1079,240.0,711.0,591.1076020893314,621.2098672146058,0.0,0,1
163,2,0,204,623,1001,188.0,477.0,440.5986015028282,584.9488768765848,0.0,0,1
164,2,0,239,461,890,81.0,501.0,288.95506533620704,561.2141498216099,0.0,0,1
165,2,0,251,422,850,78.0,505.0,171.60823081698297,542.630813571548,0.0,0,1
166,2,0,268,456,799,144.0,506.0,106.05844207385087,527.9695918823547,0.0,0,1
167,2,72,336,526,759,328.0,521.0,120.64473390438688,521.2901196082781,0.0,0,1
168,2,239,380,618,744,466.0,539.0,440.69455031297866,555.3892666725277,0.0,0,1
169,2,391,417,708,749,569.0,557.0,482.23421648571866,554.9371164870785,0.0,0,1
170,2,503,436,786,755,652.0,558.0,541.7768456296784,555.0586369845272,0.0,0,1
171,2,531,440,806,757,651.0,559.0,588.8378049687793,555.6258878897945,0.0,0,1
172,2,586,438,852,758,717.0,564.0,645.4353508338651,557.7739524579874,0.0,0,1
173,2,636,432,903,760,763.0,562.0,702.89427455356,558.9895703684556,0.0,0,1
174,2,675,419,948,762,804.0,552.0,758.7164952854594,556.8784149474213,0.0,0,1
175,2,712,401,981,765,835.0,552.0,809.4266738882753,555.1421928806726,0.0,0,1
176,2,746,374,1021,782,857.0,533.0,852.6620935098538,547.8320282278111,0.0,0,1
177,2,749,362,1023,783,857.0,533.0,882.6495296519007,541.9401815755225,0.0,0,1
178,2,765,329,1048,806,885.0,533.0,910.5215809408779,537.367126468175,0.0,0,1
179,2,791,277,1100,839,926.0,500.0,941.0056663100124,523.6629086118496,0.0,0,1
180,2,821,214,1150,877,947.0,462.0,967.6537420640385,500.9930288094976,0.0,0,1
181,2,842,134,1203,920,978.0,422.0,994.4571159228917,470.639202483761,0.0,0,1
182,2,883,65,1268,974,1034.0,419.0,1029.4184154793177,445.99238206654314,0.0,0,1
183,2,897,37,1292,997,1037.0,457.0,1054.6664133080997,439.3347503961631,0.0,0,1
184,2,924,30,1318,959,1078.0,460.0,1083.8036152557033,436.7223134536546,0.0,0,1
185,2,958,45,1365,972,1114.0,451.0,1114.745590538538,433.47184171445076,0.0,0,1
186,2,980,55,1423,954,1157.0,476.0,1149.4093794766472,440.0644154457542,0.0,0,1
187,2,993,73,1473,924,1232.0,492.0,1197.111000450704,451.68879892027786,0.0,0,1
188,2,1001,102,1514,932,1258.0,494.0,1240.0692613877786,462.657077334625,0.0,0,1
189,2,997,111,1521,923,1257.0,495.0,1270.345975604693,472.33921880755304,0.0,0,1
190,2,998,113,1544,872,1269.0,480.0,1294.1377972910038,475.6346697187838,0.0,0,1
191,2,1003,119,1555,843,1276.0,453.0,1311.221207348196,469.7243976666652,0.0,0,1
192,2,1001,116,1550,796,1271.0,428.0,1319.3562097573993,456.8784745632918,0.0,0,1
193,2,996,122,1541,762,1257.0,418.0,1317.7612224961322,443.2382677161513,0.0,0,1
194,2,991,135,1530,743,1247.0,421.0,1310.0006716329715,433.32335090704026,0.0,0,1
195,2,986,141,1519,737,1248.0,422.0,1301.3042038946808,426.098578514026,0.0,0,1
196,2,988,159,1512,731,1244.0,422.0,1290.9678433585518,420.89097517374756,0.0,0,1
197,2,987,177,1506,727,1248.0,430.0,1282.3710291901245,419.872237235,0.0,0,1
198,2,987,195,1503,720,1251.0,434.0,1275.3924123344461,421.01087920841013,0.0,0,1
199,2,990,210,1500,714,1251.0,438.0,1269.171430857922,423.7999850714162,0.0,0,1
200,2,994,222,1498,710,1251.0,444.0,1263.8340455438272,428.4192692860956,0.0,0,1
201,2,996,225,1497,709,1251.0,444.0,1259.415390846198,432.5041279011372,0.0,0,1
202,2,1002,238,1497,707,1250.0,451.0,1255.5738268339026,438.1692225003718,0.0,0,1
203,2,1009,246,1491,697,1250.0,451.0,1252.6070105821045,442.8130648275582,0.0,0,1
204,,989,206,1247,424,1141.0,298.0,1216.3781159805542,398.7078154255262,0.0,0,1
205,4,987,203,1244,423,1130.0,294.0,1183.6344214861215,361.2569435634516,0.0,0,1
206,4,976,199,1241,421,1116.0,289.0,1153.618007125414,330.0197014015649,0.0,0,1
207,4,956,198,1223,420,1116.0,289.0,1130.7823089574476,306.1461523825472,0.0,0,1
208,4,956,195,1221,418,1104.0,285.0,1110.4687169353144,287.4791298957539,0.0,0,1
209,4,945,191,1216,417,1091.0,284.0,1092.061903848506,274.1843728276776,0.0,0,1
210,4,932,190,1199,415,1075.0,284.0,1074.34476254391,265.6130927228758,0.0,0,1
211,4,914,188,1193,415,1066.0,283.0,1059.3878398763673,260.4775749565265,0.0,0,1
212,4,899,189,1184,414,1050.0,285.0,1044.4905420884368,258.8827540081339,0.0,0,1
213,4,874,191,1161,416,1048.0,289.0,1033.941658119717,260.5570248329429,0.0,0,1
214,4,880,190,1163,415,1036.0,291.0,1023.7589269121903,263.9905866296622,0.0,0,1
215,4,901,192,1168,416,1045.0,281.0,1020.2796123716449,264.80338971694374,0.0,0,1
216,4,897,194,1164,414,1038.0,282.0,1017.1415570078199,266.6185410531638,0.0,0,1
217,4,886,199,1159,409,1037.0,282.0,1015.886707871915,268.7632783173459,0.0,0,1
218,4,895,204,1185,421,1047.0,296.0,1019.3767464099977,275.3813649076239,0.0,0,1
219,4,871,208,1168,428,1047.0,296.0,1023.3867850136177,281.1344707502956,0.0,0,1
220,4,872,207,1178,424,1035.0,295.0,1023.7736076765913,285.6451593161839,0.0,0,1
221,4,869,207,1189,420,1031.0,295.0,1023.4448348595262,289.29250490644074,0.0,0,1
222,4,871,205,1195,416,1034.0,294.0,1024.5958059391096,291.82127747273853,0.0,0,1
223,4,872,204,1205,415,1049.0,303.0,1030.6193549111827,296.4977393070817,0.0,0,1
224,4,872,204,1214,414,1052.0,304.0,1036.7699372681013,300.405115103061,0.0,0,1
225,4,842,212,1188,422,1051.0,305.0,1041.5752294860492,303.61412747735955,0.0,0,1
226,4,833,214,1183,420,1052.0,304.0,1045.7415226196674,305.589589461599,0.0,0,1
227,4,829,212,1177,416,1041.0,298.0,1045.5366833756927,304.9819797254468,0.0,0,1
228,4,827,208,1180,411,1039.0,296.0,1044.5068980060496,303.53268871825276,0.0,0,1
229,4,828,202,1194,410,1034.0,292.0,1041.916438100657,300.84792355381614,0.0,0,1
230,4,826,197,1205,406,1035.0,288.0,1039.985794731364,297.23682778176106,0.0,0,1
231,4,827,196,1213,405,1035.0,289.0,1038.367459839202,294.5273058206857,0.0,0,1
232,4,824,192,1210,399,1032.0,283.0,1036.1214369780762,290.4681760160786,0.0,0,1
233,4,821,185,1211,391,1027.0,277.0,1032.775265348653,285.3677612449541,0.0,0,1
234,4,814,180,1209,387,1018.0,271.0,1027.327050644465,279.4987900362614,0.0,0,1
235,4,811,175,1210,381,1014.0,266.0,1021.7875037980319,273.40587961330687,0.0,0,1
236,4,804,169,1209,376,1006.0,259.0,1015.0258163564606,266.5981252353924,0.0,0,1
237,4,805,168,1212,378,1006.0,259.0,1009.849548248321,261.4733770487946,0.0,0,1
238,4,798,158,1205,368,997.0,249.0,1003.2549323871061,254.68213070606495,0.0,0,1
239,4,789,146,1199,360,991.0,241.0,996.4814723535725,247.18229746512884,0.0,0,1
240,4,780,138,1191,348,998.0,237.0,993.6894973600233,240.41504241355506,0.0,0,1
241,4,776,134,1190,341,991.0,230.0,989.8347196644673,233.37609068068528,0.0,0,1
242,4,775,131,1194,337,991.0,227.0,987.2515524264772,227.40160141718962,0.0,0,1
243,4,777,130,1197,337,989.0,226.0,985.0689354165922,222.95705259918896,0.0,0,1
244,4,775,129,1195,334,987.0,224.0,983.1724343782887,219.45317840390388,0.0,0,1
245,4,772,130,1195,333,985.0,223.0,981.4666744919182,216.9961455376524,0.0,0,1
246,4,769,132,1189,331,981.0,223.0,979.2504227334693,215.65623908037884,0.0,0,1
247,4,767,137,1181,331,978.0,227.0,976.8913966049255,216.4117573615269,0.0,0,1
248,4,766,145,1174,334,974.0,234.0,974.0845628078499,219.7342444278406,0.0,0,1
249,4,766,145,1173,332,974.0,234.0,972.1492688545188,222.8506134268772,0.0,0,1
250,4,769,157,1171,336,973.0,243.0,970.6138872961048,228.45397311294744,0.0,0,1
251,4,772,167,1171,338,972.0,250.0,969.3847411914022,235.34115298952324,0.0,0,1
252,4,782,175,1175,339,977.0,256.0,970.2531316501831,242.80557731974812,0.0,0,1
253,4,792,185,1179,341,983.0,261.0,973.1171183550446,250.26938976597089,0.0,0,1
254,4,811,194,1187,344,997.0,267.0,980.034407475902,257.90145934878603,0.0,0,1
255,4,814,196,1188,342,997.0,267.0,985.7803969889003,263.68056037845804,0.0,0,1
256,4,827,201,1198,347,1005.0,274.0,992.8840761365904,270.03434971306626,0.0,0,1
257,4,840,210,1207,350,1019.0,281.0,1002.8472977977841,276.82103332599127,0.0,0,1
258,4,850,219,1220,354,1035.0,288.0,1015.6369116859423,283.91786621330715,0.0,0,1
259,4,864,231,1227,359,1046.0,297.0,1028.9961242493976,291.84688162709335,0.0,0,1
260,4,876,244,1237,366,1060.0,309.0,1043.54636941305,301.34742091829804,0.0,0,1
261,4,877,245,1237,364,1060.0,309.0,1054.5119960445918,308.32727265589614,0.0,0,1
262,4,889,258,1245,371,1066.0,319.0,1064.2468711951233,316.28940704860383,0.0,0,1
263,4,904,270,1251,379,1076.0,329.0,1074.1667023063994,325.04585559404023,0.0,0,1
264,4,909,281,1252,385,1076.0,338.0,1081.09578524617,334.10879265956277,0.0,0,1
265,4,912,293,1261,391,1082.0,350.0,1087.4377824596697,344.3156321081112,0.0,0,1
266,4,919,304,1258,398,1077.0,358.0,1089.9212043886455,354.1646284160392,0.0,0,1
267,4,923,307,1259,399,1078.0,358.0,1091.188397684456,361.1616709198642,0.0,0,1
268,4,926,313,1261,403,1086.0,367.0,1093.789408202886,368.5999077655516,0.0,0,1
269,4,938,323,1265,407,1095.0,373.0,1097.9346356676024,375.49579948621914,0.0,0,1
270,,959,332,1264,414,1097.0,378.0,1101.2389673450534,381.65422769421605,0.0,0,1
271,5,971,340,1262,415,1095.0,381.0,1102.639921740435,386.61344004459835,0.0,0,1
272,5,967,343,1262,417,1098.0,384.0,1104.094963989048,390.6337287607127,0.0,0,1
273,5,968,344,1265,418,1098.0,384.0,1104.7404539524312,393.0120381138341,0.0,0,1
274,5,974,346,1265,419,1100.0,387.0,1105.416091068949,395.05928121379094,0.0,0,1
275,5,977,352,1270,421,1104.0,391.0,1106.814166019166,397.2466237008076,0.0,0,1
276,5,984,358,1274,425,1104.0,394.0,1107.6116732644937,399.32369237580656,0.0,0,1
277,5,988,364,1274,426,1106.0,396.0,1108.5741951232317,401.0664453245445,0.0,0,1
278,5,990,364,1273,427,1104.0,398.0,1108.4616165774503,402.5942683395322,0.0,0,1
279,5,990,364,1272,426,1105.0,398.0,1108.4364434915074,403.37726879148266,0.0,0,1
280,5,991,366,1271,426,1114.0,402.0,1111.0292238346817,404.8514440273209,0.0,0,1
281,5,989,370,1272,429,1111.0,403.0,1112.048719248781,406.0113780016884,0.0,0,1
282,5,989,372,1270,434,1113.0,407.0,1113.313272661021,407.88266227595676,0.0,0,1
283,5,993,378,1272,440,1116.0,413.0,1115.101483674296,410.9917490410694,0.0,0,1
284,5,998,383,1274,446,1121.0,417.0,1117.9449778441592,414.4960696028708,0.0,0,1
285,5,999,383,1274,446,1121.0,417.0,1120.0785946952985,417.052045675472,0.0,0,1
286,5,1005,392,1277,454,1125.0,423.0,1122.8487093021624,420.6804269548241,0.0,0,1
287,5,1016,400,1282,459,1142.0,430.0,1130.1876496710936,425.4968154287698,0.0,0,1
288,5,1022,406,1291,465,1152.0,435.0,1139.0459293894514,430.6329719977268,0.0,0,1
289,5,1023,408,1298,469,1150.0,440.0,1145.268506914289,435.9811103627298,0.0,0,1
290,5,1032,413,1304,472,1166.0,445.0,1154.8199416710177,441.45474809134805,0.0,0,1
291,5,1032,414,1304,472,1166.0,445.0,1162.0403679008284,445.4257834794013,0.0,0,1
292,5,1036,418,1312,477,1172.0,449.0,1169.1104576523103,449.38104993329296,0.0,0,1
293,5,1045,423,1319,485,1173.0,454.0,1174.453482734319,453.6403405827064,0.0,0,1
294,5,1055,426,1324,493,1178.0,459.0,1179.6046891080762,458.1518866778375,0.0,0,1
295,5,1064,426,1331,496,1185.0,461.0,1185.239686885906,461.92859771559455,0.0,0,1
296,5,1074,426,1337,496,1191.0,461.0,1190.974692748974,464.4718687672677,0.0,0,1
297,5,1076,426,1336,497,1192.0,461.0,1195.232610380558,466.01864162688315,0.0,0,1
298,5,1082,426,1341,498,1202.0,459.0,1201.095175335938,466.1654190187048,0.0,0,1
299,5,1089,424,1345,499,1208.0,458.0,1207.053386736449,465.53652040508064,0.0,0,1
300,5,1096,422,1353,501,1210.0,461.0,1211.8307645787854,465.60158183550476,0.0,0,1
301,5,1104,421,1359,500,1226.0,455.0,1220.0058505369236,463.504586710923,0.0,0,1
302,5,1112,417,1366,501,1233.0,451.0,1228.1633241231773,460.31773137119023,0.0,0,1
303,5,1112,418,1365,500,1233.0,451.0,1234.0553956621782,457.5829986379351,0.0,0,1
