frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
58,1,372,559,1105,963,631.0,718.0,667.8383629924409,733.0634349435292,0.0,0,1
59,1,374,570,1048,961,634.0,725.0,628.2619636825906,720.9702160154085,0.0,0,1
60,1,369,572,990,952,640.0,735.0,603.251745327503,716.0107176230523,0.0,0,1
61,1,378,566,942,944,597.0,693.0,574.7655860822514,700.591515850396,0.0,0,1
62,1,379,558,904,930,605.0,688.0,558.9684333107797,687.9834237427899,0.0,0,1
63,1,380,555,893,925,606.0,688.0,551.0989880714033,679.3133274893705,0.0,0,1
64,1,395,553,866,912,605.0,681.0,548.5740899412798,671.6709743637138,0.0,0,1
65,1,411,551,844,897,598.0,674.0,547.9401332060958,664.7728736635249,0.0,0,1
66,1,432,551,818,877,609.0,688.0,553.8563715659371,664.9381900833478,0.0,0,1
67,1,462,546,802,856,617.0,680.0,563.6369082499183,663.8977659411662,0.0,0,1
68,1,494,545,789,835,624.0,670.0,575.659042286161,660.9979992138849,0.0,0,1
69,1,501,543,788,827,624.0,670.0,586.7442965905931,659.5283316109346,0.0,0,1
70,1,516,539,787,812,638.0,659.0,600.9108751849654,655.6929619387204,0.0,0,1
71,1,543,534,789,796,654.0,652.0,617.8114136907732,651.0621230749058,0.0,0,1
72,1,577,533,794,783,668.0,642.0,635.9151947525021,644.8093553379828,0.0,0,1
73,1,598,532,792,761,684.0,636.0,655.2318585227408,638.4717959212505,0.0,0,1
74,1,623,533,796,752,696.0,631.0,673.9403330767661,632.4078562281844,0.0,0,1
75,1,624,532,793,746,696.0,630.0,688.0924358101364,627.8431472104196,0.0,0,1
76,1,630,535,792,739,702.0,629.0,700.1597765046554,624.5172572894817,0.0,0,1
77,1,643,538,796,732,710.0,632.0,711.0642838317087,623.4279451702455,0.0,0,1
78,1,657,547,798,727,716.0,634.0,720.3752756765082,623.8028639616757,0.0,0,1
79,1,663,554,795,724,720.0,637.0,727.7728668478137,625.5917571728753,0.0,0,1
80,1,672,560,794,723,729.0,640.0,735.217848406009,628.4236740849396,0.0,0,1
81,1,674,561,794,723,729.0,640.0,739.9756850413704,631.0459268795292,0.0,0,1
82,1,676,568,796,723,731.0,644.0,743.2327210762813,634.620216631924,0.0,0,1
83,1,682,576,793,725,730.0,650.0,744.4475567061764,639.4985917434705,0.0,0,1
84,1,688,586,791,726,736.0,654.0,746.314654281482,644.7146766485399,0.0,0,1
85,1,690,594,788,725,734.0,660.0,746.3730941084158,650.716671574351,0.0,0,1
86,1,691,601,782,726,732.0,664.0,745.0676913364791,656.6345260345596,0.0,0,1
87,1,691,603,780,726,732.0,664.0,743.4083674482465,661.1336980831554,0.0,0,1
